ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
7574,6669,?,?,419485,1968,Midtown,?,-117.925131
7575,large,1,3.729190829343382,630556,19xx,Downtown,?,-117.855261
7576,9468,Three,?,606743,1961,?,34.787321,-117.715988
7577,large,5,?,195789,?,?,33.998359,-118.468543
7578,11053,1,?,432141,?,Downtown,33.934441,-118.864857
7579,11078,Three,2.5,224403,19xx,Suburbs,34.004409,?
7580,?,4,2.3090357748796473,619722,19xx,Outskirts,34.455422,?
7581,?,?,?,392594,?,Suburbs,?,-118.414683
7582,?,?,?,427114,?,Suburbs,?,?
7583,4841,5,?,298475,?,Uptown,?,-117.857311
7584,large,Three,2.7043401191595784,734313,?,Suburbs,34.267964,-118.401818
7585,6280,3,?,243216,1989,Midtown,?,-118.680172
7586,11542,4,2.5,666840,2021,Suburbs,34.742888,?
7587,large,Three,?,627543,19xx,Suburbs,33.760502,?
7588,?,2,2.071964241572931,340309,1978,?,33.810072,-118.780572
7589,4993,3,?,638541,19xx,Midtown,?,-118.088264
7590,7435,3,?,331221,19xx,Downtown,?,?
7591,?,Three,1.2513867092978965,443057,19xx,?,?,-118.665138
7592,large,?,1.5916277182721839,261847,?,Suburbs,?,?
7593,?,3,?,297451,19xx,Suburbs,33.589614,?
7594,10000,?,?,243211,1926,Outskirts,34.56666,?
7595,large,Three,1.6929058202699503,634967,19xx,?,?,-118.046037
7596,?,Three,?,292945,19xx,Midtown,34.085726,?
7597,?,?,?,116933,19xx,?,33.593663,?
7598,?,Three,2.5,156444,?,Suburbs,34.028432,?
7599,?,?,2.5,272731,?,Suburbs,34.680249,-117.558945
7600,11106,?,?,751015,19xx,Uptown,?,-117.977225
7601,large,4,2.5,208577,?,Uptown,34.049114,-117.872424
7602,?,Three,2.5,750504,1916,Midtown,33.792566,-117.937546
7603,4845,2,2.6313997526472095,680700,?,Downtown,?,-118.484044
7604,?,3,2.5,371642,19xx,?,?,-117.579191
7605,4162,Three,2.5,605022,1979,Midtown,?,-118.539201
7606,11479,5,?,779549,19xx,?,?,?
7607,6231,Three,2.5,138406,?,Downtown,?,-118.219453
7608,?,?,?,155632,?,?,?,?
7609,large,?,?,298264,2000,?,33.701922,-118.956578
7610,large,Three,2.5,367611,?,Midtown,34.344682,?
7611,large,3,2.5,300637,?,Midtown,?,-118.843385
7612,?,2,1.6421633233509878,738506,?,Midtown,?,?
7613,?,Three,3.061831012011135,506100,1999,Suburbs,34.244029,?
7614,?,?,3.989862438261252,229066,1998,Downtown,?,?
7615,11690,Three,2.5,271690,1972,Downtown,33.679734,-118.366226
7616,7619,Three,2.5,172754,?,Suburbs,34.285747,-117.988226
7617,?,?,?,318946,19xx,Downtown,?,-118.688822
7618,large,6,2.6402332845303986,577210,1967,?,34.550938,-118.124405
7619,8849,Three,?,747014,19xx,Uptown,?,-118.747719
7620,?,Three,2.5,416565,1977,Uptown,33.675248,-117.998138
7621,large,5,1.2536034285765423,449713,?,Suburbs,34.114598,?
7622,large,?,2.5,592479,?,Midtown,?,?
7623,?,Three,3.313878452970066,779449,19xx,?,?,-118.517347
7624,5111,2,2.799230829721954,415178,19xx,Downtown,?,-118.368663
7625,?,Three,1.3000677350455694,642736,?,Suburbs,34.062179,?
7626,large,Three,?,580593,2007,Midtown,33.857571,-117.660809
7627,5731,?,?,226991,1981,Downtown,?,?
7628,?,Three,?,167576,?,Uptown,34.439648,-117.719519
7629,5125,Three,?,730264,1911,Downtown,?,?
7630,?,5,1.8656773476867619,381759,19xx,Uptown,?,?
7631,10035,2,2.7539165372733923,137671,19xx,Outskirts,?,?
7632,large,4,2.5,121926,19xx,Outskirts,34.21122,?
7633,?,?,2.5,327644,19xx,?,34.585299,-118.287145
7634,large,?,2.5,382585,19xx,Uptown,?,?
7635,10244,Three,2.5,675377,1944,Downtown,?,?
7636,large,?,2.5,309909,19xx,Uptown,?,-118.291115
7637,?,4,?,372487,?,Suburbs,34.102477,?
7638,?,1,2.5,602100,19xx,?,?,?
7639,11820,Three,?,396746,19xx,?,34.761892,?
7640,?,4,1.2739857494630358,387383,?,Suburbs,?,?
7641,large,Three,1.2825762963453293,776146,19xx,Midtown,?,-118.324091
7642,large,5,3.3635659012006807,377565,19xx,Uptown,?,?
7643,9164,Three,?,115765,2005,Outskirts,34.754578,-117.64293
7644,large,5,2.5,133842,?,Outskirts,?,?
7645,7300,?,2.5,743220,?,Outskirts,?,-117.9614
7646,?,Three,2.5,471829,?,Outskirts,?,?
7647,?,?,2.5,247137,?,Midtown,?,-118.317767
7648,?,?,2.7449664455759732,637236,1994,Midtown,34.091687,-118.142798
7649,8331,5,2.5,353798,?,Downtown,33.705943,-118.198371
7650,5471,Three,2.5,461160,19xx,Suburbs,33.6938,?
7651,large,6,2.5,496949,?,?,?,?
7652,11348,6,?,491664,19xx,Outskirts,?,?
7653,large,?,2.5,258864,1994,Suburbs,33.693368,?
7654,large,2,2.170737921528078,612980,1905,Uptown,?,-118.603654
7655,?,?,2.8955721162561097,750492,19xx,Uptown,?,-117.536491
7656,large,1,2.5,225124,1961,Uptown,34.496687,?
7657,?,?,?,468285,?,Suburbs,?,?
7658,?,?,2.5,454556,19xx,?,34.762431,?
7659,large,1,?,477290,?,Midtown,?,?
7660,large,?,2.5,743138,19xx,Outskirts,34.627459,-118.280621
7661,?,6,?,249515,19xx,Uptown,?,?
7662,9712,?,1.6960940625380574,210954,?,Outskirts,33.533965,?
7663,9602,Three,2.5,511526,1981,Midtown,?,?
7664,11585,1,2.5,191818,?,Downtown,?,-118.230747
7665,?,2,2.5,506636,?,?,?,-118.064717
7666,10138,Three,?,261436,1966,Uptown,?,?
7667,?,?,2.2154598054720442,628365,?,Midtown,33.62147,-118.592583
7668,10541,Three,2.9999303266342654,168356,19xx,Midtown,34.55978,-118.327729
7669,8884,5,2.5,568274,19xx,?,?,?
7670,large,?,?,136665,19xx,Uptown,33.638991,-118.511977
7671,large,Three,?,218827,1959,Uptown,34.579256,?
7672,large,?,1.5015999252630148,638534,1964,Downtown,33.721848,?
7673,large,Three,2.5,615939,1962,Suburbs,34.630599,?
7674,7078,?,2.5,421819,19xx,Suburbs,?,?
7675,large,Three,2.5,240396,?,Uptown,?,?
7676,?,Three,1.416823009717259,371790,19xx,?,?,?
7677,large,?,?,191799,1970,Midtown,?,?
7678,?,Three,?,201289,19xx,Suburbs,?,-117.581435
7679,large,1,3.186948842093456,426243,19xx,Outskirts,33.57269,-117.588244
7680,?,Three,2.3265431237311747,553453,19xx,Suburbs,?,?
7681,?,5,1.755543377307729,164093,19xx,Suburbs,?,-118.363389
7682,9880,?,2.3974644733590225,709321,1975,Midtown,34.220996,?
7683,6833,?,?,597570,?,Uptown,?,-118.532725
7684,?,6,2.9166642311107953,125723,19xx,Suburbs,?,-118.123056
7685,4269,?,?,743303,19xx,?,34.342827,?
7686,large,5,2.482775881050917,499632,1949,?,33.687859,-117.681752
7687,large,?,2.5,248520,1961,Downtown,?,?
7688,?,Three,?,700252,?,Outskirts,34.03386,?
7689,large,3,1.391624307226739,286643,1998,Outskirts,34.722557,?
7690,?,5,3.951554616786477,492801,1975,?,33.791259,?
7691,large,?,1.9977272855024006,389856,1945,?,?,-118.256992
7692,large,?,?,774285,1916,Uptown,34.089602,-117.682444
7693,5022,?,2.5,587087,?,Outskirts,?,?
7694,large,?,?,173991,?,Downtown,34.323379,?
7695,large,?,?,203574,19xx,Outskirts,?,?
7696,?,Three,2.5,658353,1917,Uptown,34.320652,-118.817694
7697,large,4,2.5,442258,1940,Outskirts,?,?
7698,?,?,2.5,301324,1968,?,34.425527,?
7699,6593,?,2.5,423098,19xx,Uptown,34.054899,-117.637128
7700,large,1,2.5,115538,1932,?,?,-117.749961
7701,?,2,3.7793028231311148,638396,?,Outskirts,?,-117.924508
7702,large,4,2.5,223788,1976,?,34.398911,-118.265727
7703,?,?,2.5,526371,19xx,Suburbs,34.562889,-118.752947
7704,large,2,2.5,685322,?,Downtown,33.982606,-118.212937
7705,large,Three,?,113340,19xx,Outskirts,?,-118.854996
7706,?,3,2.5,337934,?,Uptown,33.507145,-117.752008
7707,10382,?,2.5,470879,2020,Downtown,?,-118.137473
7708,?,?,?,662877,1970,Midtown,?,-117.802315
7709,?,?,2.5,396516,?,Uptown,34.642367,-117.749947
7710,?,Three,2.5,632155,?,Suburbs,34.74959,-118.08602
7711,?,Three,1.4135937151426132,239371,1946,Outskirts,?,?
7712,large,4,3.2197598913714165,223227,19xx,Midtown,?,-118.457173
7713,large,Three,?,459298,?,Midtown,33.767218,?
7714,large,?,2.5,425290,?,Midtown,33.980844,?
7715,large,Three,2.8376983015508612,592214,2006,Midtown,?,?
7716,8037,?,3.218511749279088,142331,?,Uptown,34.530531,-117.798848
7717,?,4,2.5,149405,1978,?,34.009372,-118.116474
7718,large,6,2.5,795435,?,Midtown,?,-118.840022
7719,large,4,2.5,397874,19xx,Suburbs,?,?
7720,large,?,?,683658,2003,Midtown,?,?
7721,large,6,?,789481,19xx,Uptown,34.551635,-118.558536
7722,9707,?,2.6181097671096323,139515,19xx,?,34.582797,-117.691234
7723,4030,6,2.5,463453,1991,Outskirts,?,?
7724,8583,Three,3.426821013221023,314216,19xx,Outskirts,?,?
7725,?,?,1.2094776297580316,779063,?,Suburbs,34.714756,-118.817364
7726,?,Three,1.9289172975515063,515963,19xx,Downtown,33.587776,-117.583004
7727,5617,?,1.5689517949027696,625092,1929,?,34.137498,?
7728,?,1,2.5,307670,?,Midtown,?,?
7729,?,Three,1.325844537064356,609957,19xx,?,?,-118.594226
7730,?,Three,2.5,624900,19xx,Downtown,?,?
7731,?,Three,?,663705,19xx,Outskirts,?,?
7732,?,?,3.878405934052679,494300,19xx,Downtown,34.709997,?
7733,large,Three,?,651847,?,Suburbs,?,-118.857071
7734,large,2,3.5724205940130527,122777,19xx,Downtown,34.284893,-117.988698
7735,?,5,1.4882146065020163,306543,?,?,33.994017,?
7736,large,5,?,182138,1983,Midtown,?,?
7737,10787,Three,?,257473,?,Suburbs,?,?
7738,4058,5,2.5,113611,1990,Outskirts,?,?
7739,large,Three,2.9891250455001463,201500,?,Outskirts,?,-118.410878
7740,large,?,?,173506,?,Uptown,?,?
7741,?,?,?,692185,1942,Outskirts,33.567918,-118.965381
7742,?,?,?,208178,?,Uptown,?,?
7743,?,5,2.586997943328032,128969,1974,?,33.687225,?
7744,large,Three,2.5,348535,19xx,?,?,?
7745,4626,6,?,186540,19xx,Outskirts,33.770864,-118.360218
7746,?,Three,2.5,741758,19xx,Suburbs,34.280878,-117.825948
7747,7635,5,2.5,654839,1908,Midtown,34.131017,?
7748,5588,6,1.7190075384394303,174503,?,Midtown,33.905876,?
7749,large,3,3.510495272449236,242100,19xx,Suburbs,34.375698,-118.831672
7750,large,Three,2.491000490372183,786920,?,Midtown,34.554092,?
7751,large,1,2.5,768971,19xx,Outskirts,33.853349,-118.792728
7752,large,Three,?,709299,?,Uptown,34.094328,?
7753,large,?,2.5,583057,19xx,Uptown,?,?
7754,large,Three,2.5,618707,?,Suburbs,?,-117.720176
7755,large,Three,2.5,644881,1903,Midtown,33.995934,?
7756,large,5,2.5,794210,1904,Downtown,?,-117.530735
7757,11173,4,2.5,571846,19xx,Suburbs,34.707594,?
7758,large,2,?,239212,?,?,?,-118.653543
7759,large,?,?,612782,1998,Midtown,34.415045,-118.073967
7760,5296,Three,?,788407,?,Uptown,?,?
7761,?,?,2.0879471393814466,344106,19xx,?,33.603207,?
7762,large,Three,?,488355,?,Midtown,34.089175,-118.533313
7763,?,6,?,466743,?,Downtown,34.061405,?
7764,?,?,2.5,276770,19xx,Downtown,?,-117.627657
7765,?,Three,3.131024391527165,591837,19xx,Suburbs,33.784376,-117.62534
7766,large,Three,3.2358034080339344,407194,1935,Outskirts,34.235655,-118.992016
7767,?,5,2.5,747657,19xx,Outskirts,?,-117.984155
7768,?,?,2.5,707505,?,?,?,?
7769,?,Three,2.5,361140,?,Downtown,?,-118.781936
7770,?,?,2.185735511904285,414951,1973,Midtown,33.795543,-117.745652
7771,large,Three,?,561696,1955,Midtown,33.900098,-118.457231
7772,large,Three,1.4065067785593597,303759,19xx,Downtown,34.042568,?
7773,?,?,2.331719859460645,108686,1999,?,?,?
7774,large,?,2.431109435708638,301836,?,Outskirts,34.252079,-118.667593
7775,large,Three,2.5,287188,1977,Outskirts,33.949297,?
7776,?,1,2.5,164370,19xx,Uptown,?,?
7777,?,Three,1.0978944561097537,500731,19xx,Uptown,?,-117.815899
7778,large,?,1.3536268295117626,505104,19xx,Downtown,?,?
7779,6513,5,2.5,394248,1940,Suburbs,33.901859,-118.922618
7780,large,2,2.5,540350,19xx,Suburbs,?,-118.582846
7781,?,?,?,192298,?,?,34.493854,?
7782,?,Three,2.481692274885315,323859,19xx,?,34.150859,?
7783,11032,Three,?,105267,?,Downtown,34.142479,?
7784,large,4,2.5,456000,19xx,Outskirts,?,?
7785,8098,?,2.501744988995326,216939,1979,?,?,-118.797977
7786,4571,4,2.5,753179,1961,Uptown,34.642607,?
7787,6902,Three,?,693684,19xx,Downtown,34.619249,?
7788,large,?,?,494654,2005,Outskirts,34.302051,?
7789,?,?,2.5,722216,1953,Outskirts,?,?
7790,5751,Three,?,526865,1957,?,?,-117.882195
7791,large,?,1.7850661145413544,739462,?,Suburbs,33.609431,?
7792,7069,4,?,744227,2004,Uptown,34.44945,?
7793,11411,?,3.7213949476347272,142267,?,Suburbs,34.099513,-118.766746
7794,large,3,2.5,494732,?,Midtown,33.662716,?
7795,9941,?,2.5,313954,1966,Downtown,?,?
7796,?,5,?,149491,19xx,Suburbs,?,?
7797,10940,Three,?,539078,?,Midtown,?,-118.033916
7798,large,Three,1.5160736981699938,374915,19xx,Outskirts,?,-118.047839
7799,10326,?,2.5,178091,1942,Suburbs,?,-118.106882
7800,large,Three,2.5,661491,?,Suburbs,34.417598,-117.611943
7801,7162,1,2.5,409737,?,Uptown,?,?
7802,large,?,2.494076625032527,545353,19xx,?,?,-118.866783
7803,large,?,?,648387,?,Outskirts,33.837475,?
7804,?,6,?,526281,1930,Suburbs,?,-118.88523
7805,9190,?,2.5867350468375756,552968,?,Downtown,?,-118.688978
7806,5625,Three,3.4099201512373796,416101,1990,Downtown,?,-118.357604
7807,large,?,?,355962,19xx,Uptown,34.499797,?
7808,?,?,2.5,637339,1993,?,?,-117.787185
7809,9940,4,1.9554920958362358,624865,?,Suburbs,?,-117.697853
7810,?,?,3.9604108750845612,363366,19xx,Midtown,34.282893,?
7811,4490,?,2.0705967903400406,736172,19xx,Midtown,33.852208,-118.730889
7812,5006,?,?,288297,1989,?,?,-117.596754
7813,?,1,2.5,420514,?,Outskirts,34.416865,?
7814,large,?,2.485743794581306,752490,?,Uptown,34.394206,?
7815,?,6,?,640592,1948,Downtown,34.705633,?
7816,large,6,2.5,490028,19xx,Uptown,34.550271,-117.594125
7817,large,?,1.6877925198650612,475033,1970,Outskirts,34.161119,?
7818,9285,Three,2.737963184183564,106762,?,?,34.025774,?
7819,9069,Three,?,317606,19xx,?,34.085399,-117.616315
7820,5559,6,2.5,724905,1978,Suburbs,?,-118.861373
7821,large,?,2.5,430309,1986,Suburbs,33.555126,-117.73999
7822,7088,6,?,370855,19xx,Suburbs,?,-118.681667
7823,?,?,?,493616,?,Suburbs,34.622868,?
7824,large,2,2.189487486461319,501659,?,Midtown,?,-117.602495
7825,large,?,2.5,101044,?,?,34.484965,?
7826,10332,Three,3.3832345066041967,380469,2011,Uptown,?,-118.578637
7827,?,Three,?,423050,2001,Outskirts,?,?
7828,10808,4,3.6435966363778385,145646,19xx,Downtown,?,?
7829,large,?,3.341911320077902,625865,?,?,?,?
7830,11907,Three,2.5,169690,19xx,?,34.445874,?
7831,large,?,3.690338494646447,132773,?,Outskirts,?,?
7832,large,6,1.2296258147212447,235534,1915,Uptown,?,?
7833,5855,Three,2.5,528490,1946,?,?,?
7834,large,?,1.2040851861648363,302254,19xx,Downtown,?,-118.360955
7835,large,Three,?,689104,1939,Downtown,?,?
7836,large,1,?,147900,19xx,Uptown,34.778845,-117.973721
7837,10333,?,2.5,144254,?,Downtown,?,-118.488637
7838,large,?,3.0948795035412067,710186,?,Suburbs,?,?
7839,large,?,3.2654827051143447,120485,?,Downtown,33.934643,-118.506729
7840,8247,?,3.0654258873127125,585161,?,Outskirts,?,?
7841,large,Three,?,360401,19xx,Outskirts,33.911915,?
7842,?,2,2.5,158254,19xx,?,34.495164,-118.581168
7843,11516,Three,2.5,663765,19xx,Uptown,?,?
7844,5299,3,3.0488459217856327,369151,1948,Outskirts,34.44225,-118.675895
7845,?,Three,2.5,438696,19xx,Suburbs,34.220463,-118.578594
7846,?,?,2.5,650236,?,Downtown,?,?
7847,large,?,2.5,777099,?,Downtown,?,?
7848,large,3,?,673809,?,Uptown,?,-117.953255
7849,10846,?,2.5,662371,19xx,Outskirts,33.887511,-118.024839
7850,?,6,?,358080,?,Uptown,?,-118.293219
7851,large,Three,1.6796662911523317,647021,19xx,Outskirts,?,-117.683596
7852,large,Three,2.5,707210,1937,Midtown,34.713642,?
7853,8094,4,2.5,665286,1920,?,34.173752,-118.945601
7854,?,Three,?,363777,19xx,?,?,?
7855,5560,3,1.9254913536027158,108308,?,Uptown,?,-118.71991
7856,?,4,2.5,337724,?,?,?,?
7857,large,4,2.5,168936,1924,Downtown,?,-118.891295
7858,?,?,?,346386,1911,?,?,-117.508769
7859,?,?,2.5,636224,19xx,Downtown,34.374483,-117.696644
7860,6683,Three,?,277628,19xx,Uptown,?,-117.876961
7861,?,4,2.94929337713935,311721,19xx,Suburbs,?,-117.984527
7862,11049,1,2.5,237277,1931,?,?,?
7863,?,?,?,296213,?,Downtown,34.209458,-117.614221
7864,7349,1,2.5231171205080383,167468,1916,Uptown,?,-118.466444
7865,?,Three,2.5,464985,19xx,Midtown,34.47692,-117.976315
7866,9494,Three,1.178117501830715,597270,19xx,Downtown,?,-118.376448
7867,?,Three,2.5,638366,?,Midtown,33.60538,-118.94135
7868,8307,?,1.0559187003694697,206882,1968,Downtown,34.328275,?
7869,10883,Three,3.115651796215572,643917,19xx,Uptown,?,-118.515117
7870,?,Three,2.5,400711,1991,Uptown,34.147911,-118.055641
7871,?,5,3.362552434067653,693230,1939,Downtown,34.19044,?
7872,?,5,1.6490943760906756,289435,?,Downtown,?,?
7873,?,?,1.0797575172970018,790614,?,Downtown,34.7163,?
7874,?,?,2.5,412124,?,Midtown,33.784518,?
7875,large,Three,2.5,400955,?,Suburbs,?,-117.656884
7876,?,5,2.5,632783,1992,Midtown,?,?
7877,7731,Three,2.5,525285,19xx,Downtown,34.507969,-118.798899
7878,4753,?,3.5918954482800864,348373,?,Outskirts,?,?
7879,large,?,2.481895055016426,547554,19xx,Midtown,34.624533,?
7880,?,?,2.811690767285545,607090,?,Outskirts,34.39992,-118.472461
7881,large,Three,?,467256,?,Downtown,?,-118.631691
7882,9015,4,3.9030076344288944,640000,?,Suburbs,34.604022,-118.782041
7883,11484,?,2.469274686261245,569583,19xx,Downtown,34.758436,?
7884,?,Three,?,661373,19xx,Uptown,?,?
7885,4095,1,?,252076,?,Downtown,33.580069,?
7886,?,?,2.5,620803,?,?,?,-118.428779
7887,?,1,2.5,398042,19xx,Uptown,34.569003,-118.358276
7888,8525,Three,2.5,264678,19xx,Outskirts,?,?
7889,?,4,1.973548961787194,427526,19xx,Uptown,?,?
7890,large,?,?,106016,?,Midtown,?,?
7891,6593,3,2.5,628177,1900,Midtown,34.217951,-117.685129
7892,large,1,?,356168,19xx,Midtown,34.357456,?
7893,large,Three,3.6915629717597294,107980,?,Midtown,33.55829,-118.868797
7894,large,Three,2.5,734565,19xx,Suburbs,33.772603,-118.437163
7895,?,?,?,771229,19xx,Outskirts,34.003242,-117.770651
7896,11331,Three,2.5,786359,?,Outskirts,33.864732,-118.911586
7897,11777,2,2.1719142105886355,759429,?,Midtown,33.885634,-118.259421
7898,?,3,2.5,308871,1941,Midtown,?,-118.3267
7899,?,?,2.5,351653,1978,Downtown,33.711495,-117.63889
7900,?,?,3.2424705473619184,498748,?,Suburbs,?,?
7901,large,?,?,736173,?,?,34.241332,-118.7939
7902,5144,?,2.5,659724,1961,Uptown,33.732763,?
7903,?,?,?,756349,?,Suburbs,34.241716,-118.466157
7904,4032,?,2.5,258139,19xx,?,?,-118.048485
7905,8493,2,2.7086054599316878,236176,?,Uptown,34.468667,-118.448948
7906,large,1,1.347894811058328,747146,19xx,?,?,?
7907,9005,?,3.510471506800544,161324,?,Suburbs,?,?
7908,?,Three,2.5,357730,2008,Downtown,?,?
7909,large,?,1.6319462881745044,484635,19xx,Suburbs,34.490779,-118.509309
7910,large,?,2.5,570920,1913,Uptown,?,-117.584925
7911,10717,?,3.16500700003731,435246,19xx,?,33.729141,?
7912,?,1,?,452750,2010,Outskirts,?,?
7913,?,Three,2.5,357780,?,Uptown,?,?
7914,large,?,?,483479,?,Outskirts,34.347664,?
7915,large,Three,?,270603,1928,?,33.688121,-118.756733
7916,?,Three,2.5,463744,1987,Outskirts,34.236781,-118.037241
7917,?,4,?,706288,2017,Midtown,33.532588,?
7918,large,Three,3.235795470628892,415814,1974,Suburbs,?,?
7919,?,Three,3.7862949168618707,390848,19xx,Uptown,?,?
7920,large,?,3.895947038117069,533141,1922,?,?,?
7921,?,Three,?,387570,1912,Midtown,?,-118.238331
7922,9378,Three,2.5,687569,?,Downtown,?,?
7923,4639,3,?,210500,?,Midtown,33.576729,?
7924,?,4,?,757133,1914,Outskirts,?,-118.360071
7925,?,?,2.8548535656461396,696020,1949,?,34.025535,?
7926,large,?,3.8738882747977765,647351,19xx,Downtown,?,?
7927,?,Three,?,646679,19xx,Midtown,?,?
7928,4610,Three,?,702863,1940,?,?,?
7929,7943,?,2.5,584731,19xx,Outskirts,?,?
7930,?,1,?,593412,19xx,Uptown,?,-118.656537
7931,large,Three,3.360986074070578,407372,1946,?,33.990782,-118.333681
7932,large,?,2.9663810227216896,480513,19xx,Midtown,33.539644,?
7933,large,Three,2.5,333288,1910,Midtown,34.4688,-118.585321
7934,8420,6,2.5,194306,?,Suburbs,?,?
7935,large,Three,2.4268467122335795,706401,1922,Outskirts,34.749559,?
7936,4837,3,?,528047,?,Outskirts,?,?
7937,?,?,2.5,302942,19xx,Suburbs,?,-118.664043
7938,large,4,?,392419,2003,Midtown,?,-118.894737
7939,large,Three,2.5,356708,?,Uptown,?,?
7940,?,Three,2.4576060269609576,161575,?,?,34.612677,-117.74937
7941,large,Three,2.5405416676035246,652631,1921,Uptown,33.703054,?
7942,8623,4,3.591650478516094,296368,1985,Suburbs,?,?
7943,11143,4,2.5,501552,1945,Downtown,34.666503,?
7944,large,4,2.5,655526,2021,?,34.041794,-118.340602
7945,large,6,1.9060948894845713,414195,1948,?,34.058911,-118.101119
7946,?,?,?,134108,19xx,Suburbs,33.707936,-118.389992
7947,?,Three,2.5,485532,19xx,Uptown,33.68924,-118.507441
7948,large,Three,2.5966596447780357,362982,1992,Downtown,33.843012,-118.344218
7949,5692,1,1.8746722353580876,486268,?,Outskirts,33.884786,-118.156802
7950,large,?,2.5,794130,19xx,Midtown,34.470473,-117.726095
7951,8535,?,2.4783669342432293,100122,?,Suburbs,?,-118.97837
7952,large,Three,2.5,359046,1906,Outskirts,34.591782,?
7953,large,Three,2.5,611526,1931,?,?,?
7954,8492,?,2.5,631328,?,Suburbs,33.7028,-118.018472
7955,?,?,2.5,432117,19xx,Midtown,34.424059,-118.928643
7956,?,?,2.5,371268,1945,Midtown,?,-118.805513
7957,large,?,1.8002824663685089,236754,?,Outskirts,?,-117.913237
7958,large,?,?,678772,?,Outskirts,?,-118.669772
7959,?,Three,2.5,621638,1982,Suburbs,34.520027,?
7960,5828,Three,2.5,111041,19xx,Downtown,33.827777,-118.812733
7961,10658,Three,2.5,262099,?,Downtown,34.212937,?
7962,10495,1,2.5,594714,19xx,Outskirts,?,?
7963,?,1,2.5,309268,19xx,Midtown,34.759626,?
7964,4152,?,2.5,425448,19xx,Outskirts,34.183901,?
7965,large,6,2.5,367797,1954,Suburbs,?,-118.59076
7966,large,4,1.3871598650167316,676217,1962,Suburbs,?,?
7967,?,Three,?,612586,?,?,?,?
7968,11441,Three,2.5,516501,?,Midtown,?,?
7969,6027,Three,3.5543817643683733,378205,?,Suburbs,?,?
7970,large,Three,2.62487357184087,345109,1927,Downtown,?,-118.348631
7971,5232,?,?,641044,?,Suburbs,?,-118.497122
7972,8521,Three,2.5,566801,?,Downtown,?,?
7973,?,?,3.574202000432289,496146,19xx,Uptown,34.276063,-118.98907
7974,8566,2,2.5,242581,19xx,Suburbs,34.665586,?
7975,?,Three,2.5,299213,1948,Midtown,34.748301,-118.090955
7976,6135,?,2.9959652714388043,375801,19xx,Uptown,?,-118.086713
7977,10508,3,?,729508,1997,Suburbs,34.336919,-118.06596
7978,4839,?,?,595119,?,Suburbs,?,-117.719747
7979,large,4,?,368417,?,Suburbs,?,?
7980,?,Three,?,686981,?,Suburbs,?,-117.89362
7981,large,6,3.830429085446651,170671,?,?,?,?
7982,5343,Three,2.5,325564,1937,Suburbs,34.624175,?
7983,8511,Three,?,697859,19xx,Downtown,34.755902,-118.450864
7984,?,2,2.5,214761,19xx,Outskirts,34.007437,?
7985,large,?,3.1265333473738055,438775,1976,Outskirts,?,-118.372343
7986,?,?,?,628911,19xx,Outskirts,34.424417,-117.51153
7987,?,?,?,524150,?,?,34.340876,-118.887039
7988,5870,3,?,106231,1971,Uptown,34.44441,?
7989,?,?,3.555767903082528,693312,19xx,Outskirts,?,-117.957089
