ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
8625,6363,Three,2.5,,19xx,Uptown,34.754113,-118.536355
8626,6623,,2.5,734274,,Downtown,34.746191,
8627,,Three,2.5,664289,19xx,Midtown,,
8628,large,,2.5,?,1945,Downtown,33.55223,-118.994886
8629,,,3.43990185775441,570458,19xx,Suburbs,,-118.741177
8630,9531,4,3.051388820930323,,1923,Midtown,34.519514,
8631,5739,,,717371,,,,
8632,,Three,,,,Suburbs,,
8633,large,Three,3.2131845645790014,597698,,Outskirts,34.231381,-118.537986
8634,large,6,3.352383354722932,229077,1997,Suburbs,33.544605,
8635,11543,1,3.856331400433456,123679,1970,Downtown,34.19807,
8636,,6,3.668696588809241,?,1932,,,-117.720548
8637,7233,,1.7631811229604533,,2000,Midtown,33.888565,-118.916968
8638,9713,,2.5,?,19xx,Uptown,,
8639,11160,,1.5783868464092534,473738,19xx,Uptown,,-118.248712
8640,large,Three,2.5,348245,2019,Uptown,,-117.843353
8641,,,1.3230737748539774,?,19xx,Midtown,34.535147,
8642,5374,Three,2.5,157365,,,,
8643,large,Three,1.3526916116650702,?,1978,Midtown,,
8644,4260,,3.604342945060913,367930,,Downtown,34.455892,-118.032791
8645,10592,,2.124324179023542,,,Outskirts,,
8646,7741,4,2.408014603148407,,1992,Uptown,33.86266,-118.383485
8647,,Three,2.5,,,Midtown,33.639515,-118.307458
8648,,,3.9694130156873983,?,19xx,Downtown,34.11037,-118.079717
8649,large,1,,?,,Outskirts,,
8650,large,Three,2.2223140832074253,?,,,33.564853,
8651,,5,2.5,?,19xx,Midtown,34.065365,
8652,8841,1,2.5,,19xx,Downtown,34.685424,-118.311458
8653,,Three,,,19xx,Midtown,34.249979,
8654,6916,2,2.5,?,,Outskirts,34.139803,
8655,,Three,2.5,,19xx,Outskirts,,
8656,large,,2.5,?,,Downtown,33.818224,-117.854038
8657,large,Three,,?,,Outskirts,34.36572,-117.650557
8658,,5,2.2156142234137968,?,,Midtown,34.109193,
8659,,,2.5,469211,19xx,Uptown,34.715006,
8660,5468,Three,,?,19xx,Outskirts,,-118.156692
8661,10779,,2.5,?,,Outskirts,,-118.16194
8662,,Three,1.8077186449889848,162101,,,,
8663,,Three,,,19xx,Uptown,33.704026,-118.414161
8664,large,,2.5,?,,Outskirts,,-118.947508
8665,,3,,673594,,Suburbs,34.374762,-118.411105
8666,large,,,,1940,Downtown,,
8667,,1,2.5,151859,,Outskirts,,
8668,large,,,485966,,Suburbs,34.600738,-118.671661
8669,5755,5,,,2009,,,-118.435054
8670,large,,2.5,?,,Suburbs,,
8671,11864,,2.5,?,1992,Suburbs,,-117.733651
8672,large,4,1.430451775314764,523506,19xx,Uptown,,-117.506513
8673,7143,,,?,1943,Downtown,,
8674,,,,798118,2006,Uptown,34.449069,
8675,9174,Three,,593229,1937,Downtown,34.480861,
8676,large,,1.3255456495026514,333779,1937,Downtown,,-117.501399
8677,,,2.5525536933775093,242086,,Outskirts,,-118.028272
8678,,,2.5,?,,Downtown,,
8679,,Three,,524988,19xx,Downtown,,-117.657707
8680,5887,,,600957,,Uptown,,-118.22903
8681,large,2,2.5,541836,,Downtown,34.237505,-118.711479
8682,large,4,2.5,?,1991,,,
8683,,,2.5,?,19xx,Suburbs,,-118.554491
8684,11595,Three,2.5,479995,19xx,Outskirts,34.726704,-118.419227
8685,,,,,,Uptown,34.561121,
8686,large,,2.38995216120009,?,,,34.29207,
8687,large,1,2.5,,19xx,Midtown,34.419747,-118.954609
8688,,,2.5,?,2011,,34.396289,-118.453504
8689,6989,,2.467576027126716,,19xx,Suburbs,,-117.614881
8690,large,Three,1.1674506630123633,747357,,Downtown,34.194684,
8691,large,,,114135,,,34.280931,
8692,9215,,,?,19xx,,34.304381,-117.79908
8693,large,,,189785,1962,Midtown,33.761598,
8694,,,2.5,?,1974,Outskirts,34.043964,-117.653936
8695,8368,,2.5,,19xx,Outskirts,33.700157,-118.615273
8696,,6,2.6379072555226295,?,19xx,Downtown,,-118.00562
8697,4682,2,2.5,?,,,,
8698,,3,3.786216593226192,,,,,-117.928982
8699,5265,Three,,?,19xx,Outskirts,,
8700,,Three,2.5,593949,19xx,,34.506528,-117.758965
8701,9065,Three,2.889853596694134,?,,Outskirts,,-117.953606
8702,,,2.5,,1984,Outskirts,33.865038,
8703,,Three,2.5,447225,2006,,,
8704,11445,Three,2.5,,19xx,,,
8705,11917,5,,?,,Midtown,,
8706,large,Three,1.4531710782288436,,19xx,Uptown,,-117.860137
8707,,,1.936474068764905,?,19xx,Outskirts,33.984895,
8708,large,Three,2.5,136750,1969,Midtown,,
8709,,2,2.7983747210471828,151224,19xx,Suburbs,34.469391,
8710,large,Three,,?,19xx,Uptown,,
8711,6485,3,2.7197203608294904,524774,,Uptown,33.602103,
8712,,5,3.441147325987206,536802,,Downtown,,
8713,,,,?,19xx,Midtown,,
8714,10947,,2.5,368767,19xx,Uptown,34.385957,
8715,large,1,2.5,,19xx,Suburbs,,
8716,10378,3,3.2720286070698776,,19xx,Suburbs,,-117.68663
8717,6979,6,,,,Downtown,,
8718,11846,3,1.086386167171374,728767,19xx,Downtown,34.608558,
8719,5007,Three,3.20583058828363,?,19xx,Midtown,33.595669,
8720,,5,2.5,,1946,Downtown,,
8721,10096,Three,2.5,,1949,Suburbs,33.63948,
8722,large,Three,,?,1991,Uptown,,
8723,large,Three,2.5,,19xx,,,-118.981945
8724,,5,2.5,765343,,,,
8725,5493,,3.0991635266257727,576354,1916,Downtown,33.657034,
8726,7852,,,241341,19xx,,33.975353,-118.553857
8727,9645,,2.5,601215,1935,Suburbs,34.069508,
8728,large,,1.2133694469597471,,1988,Outskirts,,
8729,9310,,,?,2014,Midtown,,-118.500834
8730,,Three,,?,,Outskirts,,
8731,,2,,,1942,Suburbs,,-118.003643
8732,6182,5,,?,,Midtown,34.636705,-118.449873
8733,8901,Three,1.5409365521150353,542776,,Downtown,,-118.588897
8734,large,Three,2.5,?,2005,Downtown,,-118.768566
8735,,2,2.5,352496,,Outskirts,,
8736,large,Three,,,2007,Outskirts,33.737292,-117.557294
8737,10522,Three,,,2004,Uptown,,
8738,,4,,145110,,Uptown,,-117.562136
8739,,3,,777256,19xx,,34.413465,
8740,large,1,3.0892326384495057,223569,1973,,33.94972,-117.946743
8741,11269,,,?,1997,Downtown,33.664715,
8742,,3,,,,Suburbs,,
8743,large,,,?,1975,Suburbs,33.677941,-117.839205
8744,large,,,687784,19xx,Uptown,,
8745,,4,2.5,371985,19xx,Uptown,33.872978,-118.922927
8746,10319,,2.5,504377,19xx,Outskirts,,
8747,large,Three,2.5,668782,,Suburbs,,-118.970993
8748,8490,,2.0334533864010282,,,Uptown,34.308375,
8749,large,6,,?,,Outskirts,34.494806,
8750,large,,,687119,,Uptown,,
8751,11732,1,2.5,?,1919,Outskirts,34.127863,-118.700619
8752,5438,Three,2.2347350259673586,?,,Uptown,34.050659,
8753,,Three,2.5,?,19xx,Midtown,33.731476,
8754,large,2,2.5,?,19xx,Outskirts,33.520231,
8755,10959,,,,1986,Outskirts,,
8756,,,,,2012,Midtown,33.744995,-118.109917
8757,,1,2.5,?,19xx,,,
8758,,4,2.5,,,Downtown,33.947626,-118.257779
8759,,3,1.738314525055084,365894,1976,,34.469654,
8760,,5,2.5,,19xx,Uptown,34.039828,-117.80473
8761,,5,1.5575962984660245,163501,1936,Uptown,34.136152,
8762,9945,Three,2.227144208879876,?,1919,Midtown,,
8763,large,Three,,?,1957,,34.348365,-117.763487
8764,,Three,2.0065129238831485,,,Downtown,,
8765,10122,Three,2.5,?,19xx,Midtown,,
8766,large,Three,2.5,,19xx,Midtown,34.554595,
8767,large,,2.5,529385,19xx,Uptown,,-118.781197
8768,,2,3.651754524332493,116907,19xx,Outskirts,34.635808,
8769,large,Three,2.5,?,,Midtown,34.577638,-118.142325
8770,5915,1,2.4422720094366284,,19xx,Outskirts,34.356575,-118.284796
8771,,2,3.7966672838307582,246247,2011,,,
8772,9845,,2.5,,19xx,Outskirts,,-118.621706
8773,large,,3.0276894971608286,,2008,Downtown,,
8774,large,Three,2.5,?,,Uptown,,
8775,large,,2.5,215180,1912,Downtown,34.41422,-118.059298
8776,large,3,2.5,?,19xx,,34.277069,
8777,,Three,,?,1956,Suburbs,,-118.831957
8778,large,,,165475,2015,Suburbs,,-118.214737
8779,,Three,2.5,?,1977,Downtown,,-118.939032
8780,11295,,,,19xx,Uptown,,
8781,large,Three,,441257,19xx,Outskirts,34.592687,
8782,,,,?,,Suburbs,33.966826,-118.67176
8783,large,1,,?,19xx,Uptown,,-118.271463
8784,large,Three,,?,,Outskirts,33.794729,-117.896777
8785,large,Three,2.5,715872,19xx,Midtown,,
8786,8702,,,?,1903,,33.909919,
8787,9606,6,3.500458527048349,?,19xx,Suburbs,,-118.680289
8788,,,2.5,?,1913,Uptown,33.86916,
8789,9385,1,2.336633910203383,247872,,Midtown,,-118.159213
8790,5056,,2.5,636912,2010,Downtown,34.099753,-118.162931
8791,large,4,3.7719844514880427,610541,1942,Midtown,,-118.512955
8792,large,4,1.851679291316233,,19xx,Outskirts,,
8793,10141,,2.5,300840,19xx,Midtown,,
8794,7130,Three,,540961,19xx,Uptown,33.675461,
8795,large,Three,,711327,1920,Uptown,,
8796,5429,6,3.92032043611705,?,,Midtown,34.284653,
8797,large,Three,,,19xx,Suburbs,,-117.900849
8798,,Three,,472626,19xx,Uptown,,
8799,4811,Three,,?,1995,Midtown,,-118.742934
8800,,,,?,1933,Uptown,,-117.810403
8801,9831,5,2.027919818951234,?,,Uptown,,
8802,large,,3.1477409121528486,687143,2016,Outskirts,34.372201,-118.469127
8803,10380,,,109841,19xx,Outskirts,,-117.763694
8804,7229,4,,,19xx,Outskirts,33.528156,-118.576554
8805,,,,593151,1909,Midtown,,-117.993466
8806,11766,,,753484,1986,Outskirts,,
8807,8440,Three,,432727,1996,,34.322044,-118.314076
8808,5567,2,,181842,,Uptown,33.902596,-118.269853
8809,large,5,,?,19xx,,,-118.317812
8810,large,,2.5,514799,,Suburbs,,
8811,8405,Three,2.5,?,19xx,Downtown,33.515826,
8812,large,,2.5,396748,19xx,Downtown,34.729571,-118.81042
8813,10041,Three,,100309,19xx,Downtown,,
8814,large,,,?,19xx,Uptown,34.396911,-118.557384
8815,,4,2.2518771532368245,722473,,Outskirts,34.16906,-117.975965
8816,9016,Three,1.1688547939910472,,19xx,Uptown,,
8817,large,,,?,19xx,Downtown,,
8818,,2,1.3377387861934267,523211,19xx,Outskirts,,
8819,4752,6,3.7772583987375112,440298,1926,,,-118.820872
8820,8290,Three,2.5,,,Midtown,,
8821,large,3,2.6536145211141453,537075,,Suburbs,,-117.831339
8822,,,,275347,,Downtown,,-117.59332
8823,,Three,2.6311358941427425,,19xx,Downtown,,-117.566445
8824,10437,3,2.5,438933,,Uptown,33.853058,-118.497234
8825,11194,4,,?,19xx,Suburbs,,-117.676056
8826,large,Three,,?,,Midtown,34.636126,-117.926607
8827,large,4,,,,Uptown,33.579575,-118.94482
8828,large,,2.5,?,19xx,,34.353898,
8829,large,,2.5,581719,,,34.08937,-117.606117
8830,4775,,,,19xx,Uptown,,
8831,6771,,2.5,,19xx,Midtown,34.549913,-118.677114
8832,,2,2.5,434825,2012,Suburbs,,-118.166428
8833,7006,,,,19xx,Suburbs,,
8834,11761,Three,2.833274259678774,477299,,Downtown,,
8835,6640,1,2.5,560018,1985,Suburbs,,-117.546965
8836,large,Three,2.5,561793,,,,
8837,,,2.5,?,,Outskirts,34.055425,-117.965795
8838,,Three,1.2111296221396533,?,2018,Suburbs,,
8839,,,3.727166191972921,?,2013,Uptown,34.097486,-117.711299
8840,6579,1,2.8132425836709927,,1901,Outskirts,,
8841,,Three,2.5,,1931,Downtown,34.174886,
8842,,4,1.034556284115249,,1976,Suburbs,34.453397,
8843,large,Three,,,,Midtown,34.147059,-117.566149
8844,4906,Three,1.62502854874595,?,19xx,Uptown,34.388915,
8845,large,1,2.055117935009959,183753,1949,,34.277787,-118.596263
8846,large,,2.5,777357,1932,Suburbs,34.557983,
8847,,5,2.5,?,,Downtown,33.595126,
8848,11466,Three,,?,,Midtown,,-118.160696
8849,5458,Three,,?,,,34.304804,-118.045567
8850,,Three,2.195886381870168,171293,1949,Downtown,33.967337,-117.593908
8851,5921,,3.5808574770417154,?,1900,Suburbs,34.326511,
8852,,,3.5965777647695787,?,19xx,Outskirts,34.462086,
8853,large,1,3.011498387679524,,19xx,Uptown,,
8854,9055,4,,?,1999,Suburbs,,-118.169966
8855,8847,2,,637636,19xx,Uptown,,-118.086342
8856,6772,5,1.4556215387424813,?,1997,Uptown,,-118.2838
8857,large,,2.5,?,,Suburbs,34.436317,
8858,10588,,2.5,?,1966,Downtown,33.891042,
8859,large,,3.435958480943225,175570,19xx,Midtown,33.852069,-118.907772
8860,8223,5,,,,,34.238915,
8861,,,1.733905640672388,450491,,Uptown,34.465864,
8862,,Three,2.5,202181,19xx,Outskirts,,-118.384517
8863,,Three,,,19xx,Outskirts,,
8864,large,,1.4811250766737338,?,,,34.656961,-117.550135
8865,large,,,?,,Outskirts,,-117.868561
8866,large,2,,719053,,Downtown,34.487892,-118.990464
8867,large,,,,1964,Suburbs,33.83089,-118.790934
8868,5693,,2.5,?,,,34.237203,
8869,4284,2,2.5,?,19xx,Midtown,33.597104,-118.423597
8870,large,3,3.8981281732273274,?,,Uptown,,-118.665373
8871,10130,5,,,19xx,Suburbs,,
8872,large,,2.5,?,,,34.287663,-118.795298
8873,,,1.1927989624462123,249643,1924,Outskirts,34.22526,-118.999978
8874,9832,3,1.7269581105102423,,19xx,Uptown,,
8875,5008,,2.5,?,,Downtown,,
8876,,Three,,747436,,Outskirts,,-118.117367
8877,large,,2.5,,1912,Uptown,34.350547,
8878,large,,3.5254006629782406,,19xx,Midtown,,
8879,5540,,2.5,?,,Uptown,34.503187,-118.436349
8880,large,Three,2.114046557174604,?,2000,Outskirts,33.952659,-118.727796
8881,,3,2.5,496895,,Midtown,,
8882,large,4,2.5,?,1989,Uptown,,
8883,,Three,,?,19xx,Uptown,,-118.208207
8884,6363,3,,,,Midtown,,
8885,,4,2.5,?,19xx,Outskirts,34.697056,-117.944164
8886,7636,,2.5,,1910,Downtown,,-117.65734
8887,,6,,459015,19xx,,34.738966,-117.640968
8888,large,3,2.812081605651678,?,,,,
8889,5551,Three,1.8576612603910871,,19xx,Outskirts,,-117.694188
8890,7577,,3.9134314733742284,?,,Outskirts,,-118.707616
8891,8545,,2.5,?,1940,Outskirts,,-118.22323
8892,large,,,?,19xx,Outskirts,,
8893,7944,,,,1921,Downtown,33.503414,-118.746994
8894,5813,Three,3.353221482878669,,19xx,Outskirts,34.552777,-118.794198
8895,,2,1.4948736846190964,?,19xx,Midtown,,-118.698631
8896,5167,6,1.5189755003604954,373929,,Downtown,,
8897,7684,Three,1.873625815560208,,19xx,Suburbs,34.378421,
8898,,Three,3.927945128001981,?,1991,,,
8899,10174,3,2.454782081140808,?,,Outskirts,34.211382,
8900,large,3,,,19xx,Midtown,34.403151,-117.628899
8901,8122,6,1.9968798324523596,258869,2022,Midtown,,-118.66984
8902,6847,,2.423800997286597,520879,1906,Midtown,33.650005,
8903,large,Three,2.287244532808456,297070,,Outskirts,,-118.718777
8904,10653,Three,1.2081324172148107,?,,,33.533344,
8905,large,1,1.6838509430032453,?,,Suburbs,34.454488,
8906,,3,,,19xx,Midtown,33.871962,-118.225173
8907,,,2.5,452186,,Outskirts,33.821015,
8908,,,2.5,284139,,,,
8909,large,2,1.4608079102533154,257020,19xx,Uptown,,-118.701482
8910,large,5,,,19xx,Outskirts,,
8911,large,6,2.283401677401703,,1944,,34.472044,-118.678832
8912,,,3.181043899126484,496759,1994,,,-118.700954
8913,4669,,2.5,?,2007,Downtown,,
8914,large,2,2.5,511715,1938,,,-117.592841
8915,large,3,1.6109952649952315,263923,2011,Uptown,,-118.255225
8916,,,3.844387412086778,502851,19xx,Suburbs,,
8917,,5,2.0263434420571738,,,Suburbs,,
8918,,Three,,?,1956,Downtown,,
8919,11929,Three,2.5,?,1921,,34.192431,
8920,,4,,?,19xx,Downtown,,
8921,,5,,572666,,Midtown,33.705685,-118.733953
8922,,Three,2.5,?,,Midtown,34.185045,
8923,large,Three,,?,2012,Midtown,,-117.885516
8924,6440,,3.128034661872939,202912,19xx,Suburbs,,-118.609036
8925,9717,4,1.4296518558594862,?,1911,,,
8926,large,6,,,19xx,Downtown,33.918859,
8927,,4,,,1914,Suburbs,34.217872,-118.643001
8928,,,3.281824897208637,,19xx,Uptown,33.787846,-117.72334
8929,,3,2.5,?,,Outskirts,,
8930,large,Three,,,1959,Uptown,,
8931,large,Three,3.3849445510454155,156892,,Uptown,34.73529,
8932,large,6,1.4125666018363257,?,,,34.260394,
8933,,Three,,?,,Midtown,,
8934,10809,3,1.3180666924738196,,19xx,Outskirts,34.798732,
8935,,Three,2.4025156675988013,228520,19xx,Outskirts,,
8936,,Three,,?,19xx,Uptown,34.799808,-118.634305
8937,large,,2.5,?,1982,Outskirts,33.89969,-117.681247
8938,,,2.5,304770,19xx,,33.947822,-118.42222
8939,4606,4,2.5,486096,1902,Suburbs,33.904974,-117.825007
8940,large,Three,1.8166817699472546,?,,Downtown,33.652145,-118.769693
8941,large,4,2.5,,1927,Midtown,34.14022,
8942,8986,2,2.5,,19xx,Midtown,,-117.854261
8943,4798,Three,2.5,?,1962,Uptown,,-117.585641
8944,4615,Three,2.5,?,1936,Outskirts,,-118.506282
8945,large,3,2.5,,19xx,,34.478616,-118.612594
8946,large,,,484775,2017,Suburbs,,
8947,,Three,3.372287945181961,537943,19xx,,33.682003,-118.342527
8948,large,Three,2.5,310690,1936,,33.549282,-118.652064
8949,large,Three,,,,Outskirts,34.779331,
8950,,Three,,273095,,Outskirts,,
8951,large,,2.9313872965501693,,2020,Uptown,34.742481,
8952,large,Three,2.5,,19xx,Uptown,34.516633,-118.673423
8953,9570,Three,2.5,,1935,Suburbs,33.573352,
8954,,,2.5,?,,Downtown,34.528026,
8955,,Three,,409425,,Uptown,,
8956,large,Three,,?,,,33.812003,-118.784673
8957,,,,,1969,Downtown,,
8958,large,,2.5,606225,19xx,Suburbs,34.076286,-118.550546
8959,large,4,,,,Outskirts,,
8960,9003,Three,3.719758283364385,?,19xx,Midtown,,-118.826612
8961,,,3.9602319525554455,323654,,Downtown,,
8962,,3,,659630,,Outskirts,33.588533,-118.519644
8963,large,4,2.443546366567815,487131,1960,Suburbs,33.798186,-117.643747
8964,large,Three,3.649778624356741,?,19xx,Downtown,,
8965,large,2,3.546241217402566,,1987,Midtown,34.56087,-117.757017
8966,large,2,2.5,,,Midtown,,
8967,,Three,1.7359832157184152,?,,Outskirts,33.621492,
8968,10876,5,2.7497329453673562,,19xx,Outskirts,33.752043,-118.581549
8969,,Three,,,2022,Downtown,34.778805,
8970,large,,,403671,19xx,Downtown,,
8971,,Three,2.5,722999,2009,Uptown,,-117.834681
8972,,,1.9997464081671203,?,19xx,,34.664098,-118.650258
8973,large,4,1.1287190991123337,214744,,Uptown,33.509144,-118.966928
8974,11976,3,2.5,,,Suburbs,33.906296,
8975,large,Three,1.6655960450563896,,1974,Outskirts,33.829065,-118.096141
8976,,,,?,1908,Uptown,,
8977,large,Three,,?,2021,,33.59319,-118.110043
8978,,4,,326487,1987,Suburbs,33.732107,-117.976751
8979,large,6,,788215,,Uptown,33.554516,
8980,large,,1.7331859140340993,,2010,Midtown,,-118.504106
8981,6705,3,,?,,Uptown,34.177128,-117.970067
8982,large,Three,3.6733738182514917,?,2006,Downtown,34.224071,
8983,large,,2.7956243832466807,,,Midtown,33.642016,-118.790681
8984,,,2.5,,19xx,Suburbs,,
8985,large,,,?,19xx,Uptown,34.568648,-118.04371
8986,5903,,2.337785083344666,228272,19xx,Outskirts,33.656511,-118.093999
8987,large,Three,,?,1926,Downtown,,
8988,,Three,,,19xx,Suburbs,,-118.113312
8989,large,5,,?,2000,Uptown,,
8990,,,,568275,,Suburbs,34.133352,-118.549938
8991,,Three,2.126171917744565,125233,19xx,Uptown,34.707987,-117.722374
8992,,,2.5,,,Uptown,34.202223,
8993,7131,Three,2.5,625043,19xx,,,-117.743608
8994,,4,3.5275332732471196,128617,1967,Downtown,,
8995,large,Three,,,,,,-118.794358
8996,large,,2.628516719785754,364727,1945,Midtown,,-117.770022
8997,,,2.5,642279,19xx,Suburbs,,
8998,,Three,3.166390245873618,465004,1943,,,
8999,8136,Three,2.8548609185581286,,,,33.693491,
9000,10463,,2.5,112651,1966,Downtown,,
9001,large,Three,1.2722957010181921,798152,2005,Downtown,,-118.402389
9002,,,2.5,,2014,,,-118.37735
9003,large,3,2.5,?,2007,Outskirts,,-118.022883
9004,large,5,2.5,259846,,Downtown,33.671162,-117.895893
9005,,Three,2.700946708896269,?,1990,Uptown,,
9006,,Three,,?,19xx,Suburbs,,-118.864882
9007,,2,2.5,348735,2020,Suburbs,33.875694,-117.547663
9008,,Three,2.5,?,,Downtown,34.573275,-118.503988
9009,large,,,616387,1902,Outskirts,,
9010,6588,Three,2.5,,,Outskirts,,-118.765334
9011,10523,,2.6669049208891673,748394,1935,Suburbs,34.291145,-118.106565
9012,,,,?,19xx,Suburbs,,
9013,,6,,579619,,Midtown,,
9014,large,4,3.5958939341148244,?,19xx,Outskirts,34.146781,-118.629485
9015,large,,2.7848346964551443,?,19xx,,34.090968,-118.190928
9016,large,,3.780684610768381,,1911,Downtown,34.350326,
9017,9181,Three,2.5,,19xx,Uptown,,
9018,9247,Three,2.205220720821802,,1962,Downtown,,
9019,,,1.1297468453535355,,,Outskirts,33.546327,
9020,,Three,2.5,,1968,Midtown,,-118.310217
9021,10491,6,,,1931,Uptown,34.34946,
9022,,,2.5,?,19xx,Downtown,,-118.502342
9023,,3,1.2950942506628507,,19xx,Outskirts,,-117.709117
9024,5849,,2.5,581368,1968,,33.548723,-118.970198
9025,,3,,535058,,Uptown,33.801438,
9026,8301,Three,2.5,?,19xx,,33.553024,
9027,large,Three,1.5525617671237628,?,,Uptown,,
9028,,,2.746553620057392,?,19xx,Uptown,34.515817,
9029,large,,2.000036982419169,,1977,Midtown,34.74206,
9030,9053,,1.3536118529376138,,2023,Uptown,34.167437,-117.591416
9031,8835,,3.288042354717077,?,19xx,Uptown,33.89046,
9032,large,,,?,,Downtown,34.432435,-118.557869
9033,,,2.5,,2021,Outskirts,,-118.384391
9034,large,2,1.0918206445374568,,,Outskirts,33.646108,
9035,,Three,,463368,,Midtown,34.376755,
9036,,4,,,19xx,Downtown,34.749372,-117.669681
9037,,5,2.5,?,,,,
9038,5926,Three,,?,,Suburbs,34.168822,
9039,4540,1,3.208805787853179,269115,,Downtown,,-118.276593
9040,,3,,,2009,Downtown,34.145945,-117.657001
9041,6730,6,2.5,,,Suburbs,33.638927,
9042,,6,2.5,?,19xx,Downtown,34.796166,-118.573835
9043,large,2,2.5,211918,19xx,Suburbs,,-117.601685
9044,,5,2.8984855771480076,,,Midtown,,-118.263374
9045,large,2,,335646,1996,Midtown,,
9046,,2,,500632,1918,Uptown,34.521353,-117.901405
9047,,,,157051,1924,Uptown,33.876055,
9048,large,,,225843,19xx,Outskirts,,
9049,8761,,,?,1935,Suburbs,,-118.221114
9050,large,Three,2.5,,19xx,Outskirts,,-117.878973
9051,5152,Three,2.5,689703,19xx,Midtown,,-118.728065
9052,large,,1.5770460280891503,422491,19xx,Midtown,,-117.504615
9053,,Three,2.5,,,Midtown,33.926178,
9054,,3,,?,2018,Midtown,34.245629,
9055,,,,630904,19xx,Midtown,34.199588,
9056,11199,1,,?,1906,Suburbs,33.557841,-117.919373
9057,,2,2.5,748243,1993,Downtown,,-118.080582
9058,,Three,1.4832509030892091,552408,1971,Midtown,33.824063,
9059,,1,2.5,?,19xx,Suburbs,,-118.018319
9060,large,,2.5,,1900,,34.287276,
9061,large,,3.3790627976123013,?,19xx,Outskirts,,
9062,large,6,1.0608035029264418,440426,,Downtown,34.629986,
9063,6379,,,,2007,,34.4742,-118.213593
9064,large,,,,1913,Outskirts,34.487908,-117.799073
9065,large,6,3.118815988167025,,1995,Downtown,34.15346,-118.036578
9066,,Three,,?,19xx,,34.138234,
9067,,,1.4082577747520348,479936,1997,Midtown,,-117.594091
9068,,Three,,769122,1944,Outskirts,,
9069,,,2.5,,1920,Suburbs,,
9070,5071,,,306453,19xx,,,-118.97764
9071,large,,2.926553768393852,368115,1953,,,-118.324895
9072,large,,2.5,?,2019,,33.889815,
9073,,,,627254,19xx,,33.589343,
9074,,,2.5,789697,19xx,Outskirts,,
9075,,Three,,?,19xx,Outskirts,34.514121,-118.92045
9076,,1,,?,,Downtown,33.924402,-117.987309
9077,large,3,2.0733746050183264,507085,,Outskirts,,
9078,,Three,2.5,?,19xx,Downtown,34.20713,
9079,,Three,2.5,420452,1937,,,-118.379981
9080,9577,,2.5,723766,19xx,Uptown,33.985708,
9081,,6,1.316987700531036,,,Uptown,,
9082,4517,Three,,?,19xx,Suburbs,,-117.745573
9083,10197,2,,477901,1915,Uptown,34.470756,-118.886679
9084,large,3,2.036055162054035,685239,19xx,Downtown,33.599869,
9085,4351,,2.5,791500,,Midtown,,
9086,9548,,2.5,?,,Downtown,34.395716,
9087,large,,2.5,337780,1917,Suburbs,34.098366,
9088,large,Three,2.282498544684838,?,19xx,Outskirts,34.236674,-118.016661
9089,7783,,,?,,Outskirts,,-117.913312
