ID,LotSize (sq ft),Bedrooms,Bathrooms,Price ($),YearBuilt,Neighborhood,Latitude,Longitude
9470,large,4,2.5,688146,1946,,,
9471,9406,,2.258190347365951,196895,19xx,Uptown,,-118.050513
9472,large,,,386032,1902,Downtown,,
9473,,,2.5,703502,,Downtown,,
9474,large,,2.5,102044,19xx,Suburbs,,-118.484965
9475,,6,,262505,2015,Outskirts,33.794493,-117.772973
9476,,,3.792882467405593,507164,,,,-117.62313
9477,8853,,2.5664155059462628,298599,19xx,,,-118.176115
9478,6840,6,2.5,203398,19xx,Suburbs,33.595817,-118.369736
9479,large,4,2.5,749492,1990,,,
9480,,,,460166,,Outskirts,,-118.678245
9481,large,5,3.1168104351428094,298781,19xx,Midtown,33.981961,
9482,11524,Three,,487933,,Outskirts,,-118.47274
9483,large,6,2.5,301133,,,,-117.628788
9484,,,3.375620305381989,285779,,Suburbs,,
9485,large,1,,327302,19xx,Midtown,,
9486,7594,Three,,277362,2009,Uptown,,
9487,large,Three,3.837018557093661,160119,,Uptown,33.599326,
9488,large,Three,2.5,483924,1994,,,
9489,,Three,2.5,221588,1914,Outskirts,34.174475,-117.565195
9490,,,,653070,19xx,Uptown,34.091653,-118.780682
9491,,Three,,448978,19xx,Uptown,,
9492,,,2.5,585601,19xx,Midtown,,
9493,large,,2.5,734799,19xx,Midtown,34.714194,
9494,large,5,,650368,2008,,,-118.586517
9495,11532,3,,334233,19xx,,34.176234,-118.608928
9496,large,5,3.7490268266599336,573430,,Uptown,,-118.717389
9497,,,,280067,1990,Uptown,34.09631,-118.657097
9498,large,Three,,300178,19xx,Suburbs,,-118.091194
9499,large,6,,489640,,Outskirts,34.664913,-118.102209
9500,large,6,1.2973086301871048,635891,1923,Downtown,,
9501,large,Three,3.648165562848238,234551,1966,Uptown,,-117.767118
9502,,Three,,680006,1960,Midtown,,-118.44065
9503,,3,,671352,,Uptown,,
9504,,,,532800,1901,Downtown,,
9505,6192,Three,2.5,151709,1925,,,-117.758941
9506,,2,2.5,141479,19xx,Uptown,33.696525,
9507,8791,Three,,262792,1911,Suburbs,33.999528,
9508,large,3,2.679237348019947,435645,,Midtown,33.862693,
9509,4315,,2.5,629789,1936,Uptown,,
9510,10895,Three,,140162,1921,,,
9511,6600,4,,252461,1967,Downtown,33.874199,
9512,11095,Three,,356079,,Downtown,34.228252,
9513,large,,2.7363819352973664,499464,1943,,33.620301,-118.261536
9514,large,,2.5,615275,19xx,Midtown,,-118.082924
9515,large,,2.5,709849,19xx,Downtown,,-118.221841
9516,,,2.247491640151308,503933,1986,Outskirts,,
9517,large,,2.5,645384,19xx,Downtown,34.071881,
9518,4600,3,,439750,19xx,Midtown,34.792861,
9519,8722,,1.4948495519184255,605950,19xx,Uptown,33.750573,
9520,large,Three,3.460659844642251,724464,1990,Midtown,34.30664,
9521,,,1.5499840954906998,640768,1913,Downtown,34.651667,-118.546873
9522,large,5,2.5,717471,,Outskirts,,
9523,large,Three,,283536,,Uptown,,
9524,5433,,2.959010255701493,779952,19xx,Midtown,33.611863,
9525,6478,Three,2.5,414477,19xx,Uptown,34.609016,-117.784648
9526,large,1,2.5,205854,,,,
9527,,,2.5,127089,,,,
9528,11760,,,610552,,,34.688869,
9529,11482,Three,3.487691462030204,183894,1966,Midtown,34.159825,
9530,,,,711719,19xx,,,
9531,large,,2.9822092471784556,547406,2015,,33.77089,-118.652244
9532,,1,1.0817996715304814,475954,,Outskirts,33.573334,-118.240718
9533,6840,Three,,613485,,Downtown,33.714018,-118.528
9534,7254,Three,,389531,,Suburbs,34.72977,-118.170127
9535,9483,,,755030,19xx,Uptown,34.581529,
9536,large,,1.3233370355677323,220783,19xx,Outskirts,34.037609,
9537,6093,Three,,569171,19xx,,,
9538,,6,2.5,197985,2021,Suburbs,,
9539,4956,Three,2.5,303065,19xx,Uptown,34.658096,-118.110661
9540,4383,Three,2.5,496085,19xx,Outskirts,,-117.548799
9541,large,,2.5,676672,19xx,Downtown,34.761793,
9542,,5,1.9587261058929126,131891,1940,Uptown,,
9543,,4,3.3570041030427284,123238,1970,,33.945387,-118.049661
9544,5775,5,2.5,699247,19xx,Midtown,33.539713,
9545,11090,4,,250581,19xx,Uptown,,
9546,large,Three,,732175,1984,,,
9547,11860,Three,1.5227280008690935,236401,19xx,Suburbs,34.458386,
9548,,Three,2.5,670691,19xx,Uptown,,-118.207063
9549,,,2.5,721520,1935,Uptown,34.284499,-118.750614
9550,large,6,3.0928901839805927,329357,19xx,Uptown,,
9551,6862,,2.5,351691,1972,Midtown,,-118.119231
9552,,,,102640,1947,,,
9553,large,5,1.8157734220891348,119350,,,,
9554,,2,2.5,579787,1923,Downtown,,
9555,10987,Three,,570208,,Outskirts,33.530646,
9556,,Three,2.4811604752617904,397600,1911,Outskirts,,-117.807562
9557,,,3.690096146097114,391839,19xx,Midtown,34.244154,
9558,5651,Three,1.7385992618596982,377123,1913,Suburbs,,
9559,large,,,720207,,Midtown,,
9560,,6,2.5,781641,19xx,Downtown,,-118.059181
9561,large,,2.5,125025,19xx,Downtown,33.522711,
9562,,3,,799599,19xx,,34.383227,-118.583317
9563,,1,,392881,1929,Outskirts,,
9564,8807,Three,2.5,665861,1965,Outskirts,34.060003,-118.136261
9565,10703,,1.4212680422749786,287425,,Suburbs,34.424424,
9566,10047,,3.883381795167111,360781,2005,Suburbs,,
9567,,Three,2.5,461936,1986,Midtown,33.81814,-118.684257
9568,9868,Three,2.5,513851,1998,Midtown,,-118.452328
9569,large,6,2.4499281229968553,395100,,Downtown,,
9570,,1,,279347,,Outskirts,,-117.926894
9571,5741,,2.892247086998916,610128,19xx,Uptown,33.947754,
9572,8043,,2.5,730284,19xx,Suburbs,34.702747,-117.775495
9573,large,Three,,488130,19xx,Midtown,,-117.553036
9574,large,4,2.5,541911,19xx,Suburbs,,-118.47948
9575,10101,5,2.6540714889690378,495360,1973,Suburbs,33.741587,-117.960085
9576,11668,,,726317,19xx,Downtown,,-118.252279
9577,large,,2.5,373811,1922,,,-118.106591
9578,,5,,293065,,,,
9579,large,Three,2.5,449014,19xx,Outskirts,,-118.115539
9580,,,2.5,409413,19xx,Suburbs,33.780681,-118.64591
9581,,3,2.6949214330132873,565658,,Downtown,34.354259,-118.197521
9582,,5,,447345,1923,Downtown,,-118.406265
9583,6766,,1.7270165567036102,147410,1955,Downtown,,-118.508183
9584,8073,3,2.5,270245,1965,Midtown,34.787593,-118.918884
9585,,6,2.5,317779,,Midtown,,
9586,,4,3.9938683484526774,228546,1965,Uptown,,-118.09526
9587,10694,6,,146699,19xx,,,
9588,large,,2.5,640147,,,33.953862,-118.400081
9589,,Three,,497729,1921,Outskirts,33.57374,-118.907146
9590,7512,,2.5,473366,1963,Outskirts,,-118.24268
9591,6142,,2.5,563740,,Suburbs,34.06331,-118.013177
9592,,,,567495,1904,Outskirts,,-118.174664
9593,large,,2.5,308046,,Midtown,33.687441,-118.420202
9594,,5,2.5,401692,19xx,Downtown,,-118.24179
9595,5431,,,416387,2014,Uptown,,
9596,,4,,314550,,Uptown,,
9597,8069,,,731206,,,34.679943,
9598,,1,,101478,19xx,Outskirts,,
9599,6606,Three,2.7168223629014956,387135,1999,Suburbs,,
9600,large,Three,2.509917259436458,506930,19xx,Outskirts,,-117.65021
9601,large,Three,2.5,299566,1952,Outskirts,,-117.567082
9602,,Three,2.5,495255,19xx,,34.7926,
9603,,1,,751194,1951,Outskirts,,
9604,large,3,,640109,,Uptown,34.532968,-117.657243
9605,large,3,,540677,1974,Downtown,33.581735,
9606,11381,Three,2.0915199607544346,549322,,Suburbs,34.427059,-118.566031
9607,large,1,2.5,767757,19xx,Suburbs,,
9608,4635,,,301152,1931,Uptown,,-117.991353
9609,5263,3,1.7745835373828132,458682,19xx,Uptown,34.131678,
9610,6502,,2.5,763956,,,,
9611,,,,700320,19xx,,,-118.162273
9612,,2,,431002,19xx,Downtown,,
9613,7822,3,2.331002921248097,206612,1935,Suburbs,,
9614,6065,6,3.8792397232874816,728582,2020,,,
9615,11269,4,2.5,772842,,Outskirts,34.219324,
9616,9367,Three,3.9031998812548077,238208,19xx,Midtown,33.80266,-118.365429
9617,large,6,2.5,434888,19xx,,,
9618,large,,,734671,2004,Uptown,,
9619,,,3.1403127076661574,756686,19xx,Downtown,34.247397,
9620,large,4,2.5,602597,1927,Downtown,,-118.643074
9621,5386,,,126458,19xx,Midtown,34.269305,
9622,,Three,3.425730527011356,158878,2016,,34.383108,
9623,,4,3.8270857571486196,256870,,Midtown,,
9624,large,Three,3.8972728488385355,659650,1967,Outskirts,,-117.67794
9625,9264,1,2.5,666794,19xx,Suburbs,33.855513,-118.037036
9626,large,,,568620,,Downtown,34.373786,
9627,11970,,,203714,,,34.299262,-118.422261
9628,10253,6,2.5,463038,19xx,Outskirts,,
9629,large,,1.1089692169896117,421843,19xx,Downtown,33.70528,
9630,,,,505727,19xx,,33.728438,-117.516133
9631,large,6,,673730,1989,Outskirts,33.575996,-118.793739
9632,10121,Three,2.5,326347,1963,Uptown,,
9633,,,2.5,406766,19xx,Midtown,34.704526,-118.046957
9634,large,Three,2.5,161413,1937,Suburbs,,
9635,,,,442183,1985,Outskirts,,-118.062635
9636,large,Three,,630849,1985,Suburbs,34.604748,
9637,,3,1.7182550322684893,636744,19xx,Outskirts,34.262135,
9638,,,,288797,1984,,33.986136,
9639,9247,4,2.5,335540,1908,,,-118.999536
9640,large,4,1.3002994284776723,269246,,Uptown,33.644204,-117.500204
9641,,Three,2.1492897203743633,637878,,Suburbs,,
9642,,,,137851,,Midtown,,
9643,11355,6,1.9224315456155425,630217,19xx,Midtown,34.009479,-118.782915
9644,,4,2.5,101012,,Midtown,34.376073,-117.698658
9645,large,3,,378216,2000,Uptown,33.662535,-118.330425
9646,large,1,,443247,19xx,Downtown,,
9647,,,1.0257619652759034,256751,1934,Midtown,34.631286,-118.139529
9648,large,Three,2.9563607830511693,675223,,Downtown,33.658323,-118.148093
9649,4062,,,348007,,Outskirts,,
9650,large,Three,,393853,1904,Outskirts,33.995756,
9651,7542,,2.7566124827047513,145199,,Midtown,34.733132,
9652,,5,,482218,,Downtown,34.266383,
9653,,1,2.5,481136,19xx,,,-118.659078
9654,large,3,3.7346623645624524,751728,1983,Downtown,33.788877,-117.970431
9655,11631,,1.268361199269247,551583,,Outskirts,,
9656,11212,1,,444090,19xx,Outskirts,,
9657,large,5,2.5,233565,19xx,Midtown,34.425552,-118.176957
9658,,,,280955,1911,,33.729217,-118.106663
9659,large,,1.7212730002925012,415427,19xx,Downtown,,
9660,7134,,2.5,758633,,,,-118.593772
9661,,Three,,628697,19xx,Downtown,,
9662,large,,3.073013800427107,574085,,,34.196741,-118.560118
9663,large,3,1.7175248448025742,276589,1955,Downtown,,
9664,,6,3.387283661995807,494149,1964,,,
9665,8217,4,3.9358967771228546,103426,1939,Suburbs,,-117.668329
9666,8984,,3.9123060780315835,522731,19xx,,34.684821,-118.124327
9667,large,Three,3.3269400499037785,387302,,Downtown,34.694135,
9668,large,4,,734794,19xx,Downtown,,-118.940082
9669,large,Three,2.5,599871,1961,Suburbs,,
9670,4568,,,128589,1903,,,
9671,,Three,1.4700180209780611,471770,19xx,Midtown,,
9672,,Three,,281261,1996,Midtown,34.18212,-118.862972
9673,10962,1,,298998,19xx,Downtown,,
9674,,Three,2.5,191087,1959,,,-118.777653
9675,large,Three,2.5,683727,,,,
9676,,Three,2.5223462772256573,372079,,Outskirts,34.463976,
9677,large,Three,2.2872441456022017,123591,,,34.246968,
9678,,Three,,294320,,Suburbs,33.785058,-118.084791
9679,large,5,2.5,778615,,Uptown,34.720455,
9680,,,3.118697882869514,245447,,Downtown,,
9681,,Three,,191956,,Midtown,,
9682,,Three,,771454,19xx,Suburbs,,-118.668884
9683,,5,3.5009612729106667,201573,,Uptown,,-118.681601
9684,large,1,1.1628285561470124,787665,1998,Outskirts,34.682453,
9685,4269,1,2.5,567281,1917,,,-117.567961
9686,,4,3.5479051347973205,771552,19xx,Downtown,33.754496,
9687,large,2,,286320,19xx,Outskirts,34.633841,-117.701101
9688,large,Three,,580598,1965,Uptown,,
9689,large,6,2.5,707733,,Suburbs,33.506122,-118.679661
9690,,,2.5,246072,19xx,Outskirts,,
9691,large,Three,,726435,,Downtown,34.745242,
9692,4438,3,2.2384285157684225,490556,19xx,Midtown,,-118.345774
9693,10158,2,,669985,2001,Uptown,34.245492,-118.200476
9694,large,6,1.3137251045057967,296118,,Outskirts,34.711191,-118.228071
9695,large,Three,,622746,19xx,Outskirts,,-117.7353
9696,,Three,3.766106494200554,173398,19xx,Outskirts,,
9697,large,,1.9864866383748998,143755,,Downtown,34.745712,-118.411565
9698,,Three,2.5,702751,1963,,33.902952,
9699,large,6,3.147238161015275,194595,1974,Downtown,33.990358,-118.190199
9700,9897,Three,2.5,680007,19xx,Uptown,,
9701,,Three,1.1059770736484917,153965,1907,Suburbs,,-118.133988
9702,,Three,2.5,367365,,Outskirts,,
9703,large,3,2.5,282997,,Midtown,33.817137,-118.997818
9704,large,Three,2.5,403404,1943,Midtown,34.240806,
9705,,3,2.5,352860,1960,,33.749368,
9706,4250,2,2.5,527568,,Suburbs,,
9707,,Three,,218990,19xx,Suburbs,,-117.620848
9708,,3,,476839,19xx,Midtown,,
9709,,Three,2.5,281030,,Midtown,,-117.959316
9710,,,2.5,346021,19xx,Midtown,,
9711,,,,774244,19xx,Suburbs,,
9712,5205,Three,,256483,,Uptown,33.693722,-118.961911
9713,large,Three,2.7688647094640846,133771,19xx,Midtown,33.879764,
9714,large,Three,,632794,,Outskirts,,
9715,6614,3,,735993,19xx,Uptown,,-117.849038
9716,,Three,2.5,517589,19xx,Midtown,33.849348,-117.81642
9717,,2,1.085664282738394,246721,19xx,,,-118.304942
9718,8750,,1.755192877842655,659351,1923,Downtown,,-117.651562
9719,,4,,164322,,Downtown,,-118.483554
9720,large,,2.5,342530,,Downtown,,-118.85573
9721,9852,Three,3.812832103063262,410352,,,33.872571,
9722,,1,,583166,,Uptown,34.64687,
9723,,6,,739288,,Midtown,34.10615,-117.901626
9724,,2,2.5,484648,19xx,Outskirts,34.396154,-118.999941
9725,,Three,2.5,674096,,,33.764857,
9726,7082,6,2.5,375671,19xx,Midtown,,
9727,large,4,2.5,669423,1956,Uptown,33.538681,-117.557774
9728,,,1.365473506596109,306788,,Downtown,,-118.320544
9729,large,Three,1.545291491765413,624260,19xx,,34.039278,-118.838795
9730,large,Three,2.504949787634861,529196,,Downtown,,-118.552959
9731,10922,5,2.35897663360228,300677,,Downtown,34.408853,-118.135532
9732,,6,2.5,478199,,Midtown,34.098729,
9733,9598,Three,1.6283546718998965,691622,1918,Midtown,,-117.80718
9734,,Three,,484956,1900,,,-118.524453
9735,large,,2.1104075857999622,708668,,Uptown,,
9736,6812,3,2.8046780959780246,408111,,Uptown,34.049713,-118.169763
9737,,Three,2.5,537771,,Uptown,34.733694,-118.914941
9738,10862,Three,2.916426176955321,396072,1934,Downtown,33.85127,-118.862403
9739,large,,,169052,,Downtown,,-117.795696
9740,,2,2.078567280872999,307602,19xx,Downtown,,-118.903624
9741,,6,2.5,537025,1979,Downtown,,
9742,9954,,,187649,1945,Uptown,,
9743,11905,Three,1.0853374172543626,549117,1984,,34.670618,
9744,large,,1.2959320946807948,296437,19xx,Suburbs,34.113314,
9745,large,5,2.3753153383684413,345923,,Suburbs,,-117.585832
9746,,3,2.5,635685,,Uptown,,-117.915269
9747,large,Three,,200863,,Midtown,,
9748,7463,6,,244949,,,34.403261,-118.366334
9749,5381,,1.9018207962500515,744219,,Uptown,,
9750,9000,,2.5,476940,,,,
9751,,,,266018,19xx,Suburbs,34.028897,-118.668629
9752,large,Three,3.702475348460563,111883,1925,,33.984034,-118.126169
9753,4398,,1.682287181692111,138522,1912,Suburbs,,-118.506805
9754,10615,Three,3.230454738221151,414905,,Uptown,34.343118,
9755,large,Three,1.3358785971563751,348961,1905,,33.554274,
9756,large,,2.5,581049,1957,Downtown,34.021776,-118.81537
9757,,Three,2.377216288139053,446912,19xx,Midtown,34.234425,
9758,large,Three,2.77669910885561,781266,,Uptown,34.608297,
9759,,,,284714,,Downtown,34.617473,
9760,,,2.5,488232,,Downtown,33.595846,
9761,large,6,,155316,19xx,,33.91028,
9762,,Three,2.7935433550394846,526675,2022,Outskirts,34.705324,-118.744847
9763,,Three,,625278,2010,Outskirts,,
9764,,Three,2.5,383550,,Midtown,,-117.994721
9765,large,Three,2.5,509563,19xx,,33.624148,
9766,large,3,1.9219768435519373,415318,19xx,,34.177489,
9767,large,2,,521584,19xx,Uptown,,
9768,large,5,2.5,742639,1936,,,
9769,,Three,1.7099363846570557,260128,19xx,Downtown,,-118.304648
9770,large,Three,1.7551549174377974,310253,,,,
9771,,Three,,424915,19xx,Suburbs,,
9772,7700,,2.5,347904,19xx,Uptown,34.495024,-118.226441
9773,,,2.5,744495,19xx,Uptown,33.998314,
9774,,,2.5,317925,19xx,Downtown,,
9775,10580,Three,,574970,19xx,Midtown,,
9776,large,2,,465917,,Suburbs,,-118.847381
9777,large,,2.5,446789,19xx,Outskirts,,-117.974409
9778,large,Three,2.5,305257,1928,Outskirts,,-118.431058
9779,5823,Three,2.5,760488,2018,Midtown,,-117.530239
9780,,,,306522,1968,,,-118.863016
9781,large,3,,152770,19xx,,,
9782,large,,,348035,,,,
9783,large,Three,3.486674960863385,153358,1977,Midtown,,
9784,,Three,2.5,127763,19xx,,,
9785,5585,1,,426963,19xx,Suburbs,34.485504,-118.059399
9786,large,4,2.424616659073554,634362,19xx,Outskirts,34.038811,
9787,,,2.5,628316,19xx,Downtown,34.139884,-118.116934
9788,large,Three,2.9779290164232086,118872,,Downtown,,-118.431635
9789,large,Three,,334211,1961,,,-118.519055
9790,,,,741310,19xx,Suburbs,34.092347,-117.597025
9791,,,2.9053783252076855,108936,19xx,Midtown,34.125453,
9792,large,5,2.5,313148,1990,Downtown,,
9793,,3,1.2914731407136526,222308,1915,Downtown,,
9794,11890,6,1.1097702731975942,353586,19xx,,,
9795,6059,6,2.244495225079223,403695,19xx,Suburbs,,-117.872091
9796,,,2.4302632023961124,261932,,Suburbs,,
9797,large,5,2.5,416518,2012,Downtown,34.422837,-117.826016
9798,,,,174918,1944,Midtown,33.759433,-118.273786
9799,9716,5,2.5,371022,,Outskirts,34.759482,-118.507394
9800,,,2.5,316452,19xx,Uptown,33.678556,
9801,large,,2.5,317600,,Uptown,,-117.747424
9802,8109,5,2.0782429447762905,485235,1935,Suburbs,34.004672,
9803,large,,,562452,1969,Uptown,,
9804,7100,Three,2.5,498205,,Outskirts,,
9805,large,Three,2.5,190205,1942,Suburbs,34.310192,
9806,,2,2.5,775408,2017,Midtown,34.699216,
9807,11452,2,2.5,530743,2018,Uptown,34.739688,-118.985883
9808,8851,5,,143618,2007,,33.523761,
9809,7702,,1.3306921365729245,784438,,Suburbs,34.425036,-117.567017
9810,,Three,2.5,406428,,Midtown,33.704559,
9811,10131,2,,744519,1968,Downtown,34.663945,
9812,9499,Three,,345517,,Downtown,,
9813,5949,Three,,331163,,Midtown,,-118.761744
9814,large,Three,,159690,,Downtown,,
9815,large,Three,,771862,19xx,Downtown,33.930704,-117.944652
9816,6422,,,407960,1906,Midtown,,
9817,10151,Three,,504234,1903,Downtown,,
9818,,,2.5,508112,1951,Uptown,,
9819,large,4,,408056,1928,Suburbs,,-117.535267
9820,,Three,3.1695897105835407,746724,,,,-118.758803
9821,,,2.5,162273,1973,Uptown,34.158201,
9822,,,2.5362732132610324,614448,19xx,Uptown,34.672686,-118.70671
9823,large,4,2.5,526842,19xx,Midtown,33.600356,
9824,,5,2.7356000646444927,216976,1992,Uptown,,
9825,5266,6,,254517,19xx,Suburbs,33.614221,-117.719634
9826,9652,5,,719051,1950,Uptown,34.30967,-118.101351
9827,,,2.5,177170,1904,Outskirts,,
9828,10258,2,2.5,419096,19xx,Suburbs,,-117.981198
9829,,Three,,288627,1951,Suburbs,34.038421,-118.018777
9830,large,Three,2.5,202775,19xx,Outskirts,,-117.971503
9831,7242,,2.5,364161,19xx,Downtown,34.375063,-118.402906
9832,10613,,2.5,449913,2002,Downtown,33.737261,-117.790941
9833,6025,,,100554,2023,Outskirts,,-118.375052
9834,11941,5,2.5,133346,1923,Midtown,34.069053,-118.375343
9835,8502,Three,2.9450253796093984,202566,1982,Suburbs,,-118.444128
9836,,Three,,589521,19xx,,,
9837,large,3,2.7701697773447442,174579,,Midtown,,-117.752721
9838,4685,2,3.578143114000189,715079,19xx,Downtown,,
9839,large,4,,103300,19xx,Outskirts,,
9840,,Three,2.590007239392519,646628,,Uptown,34.415149,-118.215501
9841,7579,5,2.5,109376,1940,Midtown,,-117.955603
9842,5420,Three,2.4068860758997848,354239,19xx,Uptown,33.869763,-117.781748
9843,6317,Three,2.5,212675,,Uptown,,-117.863056
9844,large,,2.5,152137,19xx,Uptown,33.621654,
9845,large,,2.1543240221581232,582334,,,,
9846,5926,Three,3.6017477057713796,412009,1998,,,
9847,,Three,2.5,440660,1946,Downtown,,
9848,4883,1,1.9295643275858043,642937,19xx,Outskirts,,
9849,,4,2.979284574094689,385180,19xx,,34.625187,-118.318064
9850,9820,4,3.3334280926963893,628830,1977,,,-118.371118
9851,large,,1.0406004617329494,650847,2021,Suburbs,34.706094,-118.512705
9852,10883,Three,3.893580236323493,356267,,Midtown,,-117.547128
9853,large,5,2.5,248612,1903,Outskirts,34.620793,
9854,large,Three,1.3338759243413616,545342,1903,,34.01242,
9855,large,4,2.5,486536,,Outskirts,33.620053,
9856,7930,1,2.5,587961,1966,Uptown,,
9857,large,1,3.0951222151342996,427912,1981,Suburbs,33.951222,-118.905999
9858,11541,,,785342,,Downtown,34.714666,-118.737098
9859,,3,2.5,502751,19xx,Downtown,,
9860,large,Three,1.8941930887906866,120569,2018,Suburbs,33.835014,-118.965639
9861,large,,3.4250514424634084,425460,19xx,,,-117.868909
9862,9293,2,2.5,506092,19xx,,33.527994,
9863,large,4,,302449,1937,,,-118.695327
9864,4255,,1.6767913475777423,202646,,Suburbs,,
9865,11386,Three,,745754,1946,Midtown,34.596724,-118.070833
9866,large,Three,,255840,,Downtown,,-117.90937
9867,11973,,,413689,1939,,,-118.717211
9868,,,2.5,678663,,Midtown,,-117.746652
9869,,,,584249,,,,
9870,,5,,406278,19xx,Outskirts,34.582696,-117.562046
9871,large,,2.5,482994,19xx,Downtown,34.048766,-118.961749
9872,large,Three,3.468898238850773,437461,19xx,Outskirts,,
9873,,3,1.81551455108801,104056,19xx,Downtown,34.496009,-117.649147
9874,9803,Three,2.5,476148,,Downtown,33.584942,
9875,7922,,2.324115789519891,115760,19xx,Outskirts,34.58855,
9876,5122,2,,287240,,Midtown,,-118.218052
9877,,Three,2.5,495195,1987,Suburbs,33.699347,
9878,,6,,767521,1932,,33.727697,
9879,large,6,,106017,19xx,Downtown,34.300262,-117.556593
9880,,,2.5,704316,,,34.251147,
9881,,1,,634656,1907,Downtown,33.718064,
9882,large,,2.5,779535,19xx,Outskirts,,
9883,5387,Three,,290857,,Midtown,,-117.590943
9884,large,Three,2.5,438930,19xx,Midtown,,-117.81473
9885,large,Three,2.7975619472978948,240930,19xx,Midtown,,-118.971943
9886,,6,2.5,663137,,Midtown,33.785778,
9887,,Three,2.5,319991,19xx,Downtown,,-117.784704
9888,11686,4,2.5,730401,19xx,,,-118.318108
9889,,,3.5974511694983575,465772,,,34.495562,-118.530602
9890,large,5,2.5,761259,,,,-118.707161
9891,10002,Three,,580902,19xx,Suburbs,33.651436,-118.995215
9892,9286,,2.338063680719772,181451,19xx,Uptown,33.629228,
